seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr3	149375667	149376185	519	*	X08461	100128025	149375997	149379149	3153	+	0	overlapStart	0	WWTR1-AS1
chr3	149376242	149376519	278	*	X08462	100128025	149375997	149379149	3153	+	0	inside	244	WWTR1-AS1
chr3	149530319	149531046	728	*	X08463	11342	149530475	149679925	149451	+	0	overlapStart	0	RNF13
chr3	150126156	150126254	99	*	X08464	9819	150126788	150177615	50828	+	533	upstream	533	TSC22D2
chr3	150126717	150126886	170	*	X08465	9819	150126788	150177615	50828	+	0	overlapStart	0	TSC22D2
chr3	150126371	150126664	294	*	X08466	9819	150126788	150177615	50828	+	123	upstream	123	TSC22D2
chr3	150264068	150264697	630	*	X08468	83939	150264574	150303803	39230	+	0	overlapStart	0	EIF2A
chr3	150320793	150321371	579	*	X08469	27230	150259780	150320961	61182	-	0	overlapStart	0	SERP1
chr3	150320793	150321371	579	*	X08469	51714	150321066	150348234	27169	+	0	overlapStart	0	SELENOT
chr3	150421595	150421877	283	*	X08470	131831	150377675	150421742	44068	-	0	overlapStart	0	ERICH6
chr3	150481396	150481627	232	*	X08472	6478	150458910	150481263	22354	-	132	upstream	132	SIAH2
chr3	151984404	151984501	98	*	X08475	4154	151985829	152183569	197741	+	1327	upstream	1327	MBNL1
chr3	151984667	151984714	48	*	X08476	4154	151985829	152183569	197741	+	1114	upstream	1114	MBNL1
chr3	151986522	151987436	915	*	X08477	401093	151980405	151987415	7011	-	0	overlapStart	0	MBNL1-AS1
chr3	152878154	152878817	664	*	X08479	5912	152880029	152886263	6235	+	1211	upstream	1211	RAP2B
chr3	152878922	152879008	87	*	X08480	5912	152880029	152886263	6235	+	1020	upstream	1020	RAP2B
chr3	152879306	152879472	167	*	X08481	5912	152880029	152886263	6235	+	556	upstream	556	RAP2B
chr3	152879533	152879713	181	*	X08482	5912	152880029	152886263	6235	+	315	upstream	315	RAP2B
chr3	155572146	155572626	481	*	X08484	9197	155544301	155572248	27948	-	0	overlapStart	0	SLC33A1
chr3	155587981	155588622	642	*	X08485	8833	155588325	155655520	67196	+	0	overlapStart	0	GMPS
chr3	156272688	156272982	295	*	X08486	6747	156257929	156272973	15045	-	0	overlapStart	0	SSR3
chr3	156391987	156392774	788	*	X08487	25976	156392205	156424557	32353	+	0	overlapStart	0	TIPARP
chr3	156530273	156530671	399	*	X08488	647033	156527060	156529810	2751	-	462	upstream	462	PA2G4P4
chr3	156534561	156535209	649	*	X08489	730091	156465132	156534851	69720	-	0	overlapStart	0	LINC00886
chr3	156543811	156544751	941	*	X08490	389170	156544096	156763918	219823	+	0	overlapStart	0	LEKR1
chr3	156806422	156806711	290	*	X08492	100498859	156807670	156818924	11255	+	958	upstream	958	LINC00881
chr3	156806809	156807130	322	*	X08493	100498859	156807670	156818924	11255	+	539	upstream	539	LINC00881
chr3	158288729	158288844	116	*	X08496	4291	158288953	158324249	35297	+	108	upstream	108	MLF1
chr3	158288907	158289086	180	*	X08497	4291	158288953	158324249	35297	+	0	overlapStart	0	MLF1
chr3	158390396	158390621	226	*	X08498	56925	158384203	158390482	6280	-	0	overlapStart	0	LXN
chr3	158519650	158520110	461	*	X08499	64747	158519715	158547508	27794	+	0	overlapStart	0	MFSD1
chr3	160116956	160117010	55	*	X08502	10051	160117430	160152741	35312	+	419	upstream	419	SMC4
chr3	160117051	160117213	163	*	X08503	10051	160117430	160152741	35312	+	216	upstream	216	SMC4
chr3	160167205	160167933	729	*	X08504	286827	160153291	160167626	14336	-	0	overlapStart	0	TRIM59
chr3	160167205	160167933	729	*	X08504	57560	159945241	160167626	222386	-	0	overlapStart	0	IFT80
chr3	160283187	160283724	538	*	X08505	3840	160212783	160283376	70594	-	0	overlapStart	0	KPNA4
chr3	160472980	160473326	347	*	X08507	151742	160473996	160788817	314822	+	669	upstream	669	PPM1L
chr3	160473381	160473604	224	*	X08508	151742	160473996	160788817	314822	+	391	upstream	391	PPM1L
chr3	160939138	160939280	143	*	X08509	51068	160939099	160971320	32222	+	0	inside	38	NMD3
chr3	167452334	167452808	475	*	X08511	11235	167401695	167452651	50957	-	0	overlapStart	0	PDCD10
chr3	167452334	167452808	475	*	X08511	5274	167453432	167543357	89926	+	623	upstream	623	SERPINI1
chr3	167452910	167453631	722	*	X08512	11235	167401695	167452651	50957	-	258	upstream	258	PDCD10
chr3	167452910	167453631	722	*	X08512	5274	167453432	167543357	89926	+	0	overlapStart	0	SERPINI1
chr3	167813325	167814081	757	*	X08513	27333	167727654	167813417	85764	-	0	overlapStart	0	GOLIM4
chr3	169491029	169491577	549	*	X08515	55892	169490853	169507504	16652	+	0	inside	175	MYNN
chr3	169684496	169684744	249	*	X08516	100128164	169661772	169684522	22751	-	0	overlapStart	0	LOC100128164
chr3	169684496	169684744	249	*	X08516	7095	169684580	169716161	31582	+	0	overlapStart	0	SEC62
chr3	169940042	169940349	308	*	X08517	5584	169940220	170023770	83551	+	0	overlapStart	0	PRKCI
chr3	170074447	170075694	1248	*	X08519	6498	170075473	170114637	39165	+	0	overlapStart	0	SKIL
chr3	170587885	170588353	469	*	X08522	200916	170582665	170588045	5381	-	0	overlapStart	0	RPL22L1
chr3	170626297	170626443	147	*	X08523	56648	170606204	170626426	20223	-	0	overlapStart	0	EIF5A2
chr3	170626607	170626622	16	*	X08524	56648	170606204	170626426	20223	-	180	upstream	180	EIF5A2
chr3	171178370	171178527	158	*	X08525	23043	170780292	171178197	397906	-	172	upstream	172	TNIK
chr3	171528118	171528513	396	*	X08528	5337	171318195	171528504	210310	-	0	overlapStart	0	PLD1
chr3	172428599	172429153	555	*	X08532	57552	172348435	172429008	80574	-	0	overlapStart	0	NCEH1
chr3	172468436	172468962	527	*	X08533	1894	172468475	172539264	70790	+	0	overlapStart	0	ECT2
chr3	179040479	179040942	464	*	X08541	51193	179040819	179053320	12502	+	0	overlapStart	0	ZNF639
chr3	179065329	179065733	405	*	X08542	55669	179065480	179111008	45529	+	0	overlapStart	0	MFN1
chr3	179280347	179280477	131	*	X08543	86	179280708	179306193	25486	+	230	upstream	230	ACTL6A
chr3	179280648	179280923	276	*	X08544	86	179280708	179306193	25486	+	0	overlapStart	0	ACTL6A
chr3	180630095	180630530	436	*	X08545	8087	180630234	180700539	70306	+	0	overlapStart	0	FXR1
chr3	180707307	180707673	367	*	X08546	131118	180701498	180707562	6065	-	0	overlapStart	0	DNAJC19
chr3	182510947	182511220	274	*	X08547	23200	182511291	182639421	128131	+	70	upstream	70	ATP11B
chr3	182511294	182511371	78	*	X08548	23200	182511291	182639421	128131	+	0	inside	2	ATP11B
chr3	183353259	183353519	261	*	X08553	54800	183353411	183402304	48894	+	0	overlapStart	0	KLHL24
chr3	183415396	183415487	92	*	X08556	55689	183415606	183530413	114808	+	118	upstream	118	YEATS2
chr3	183415560	183415700	141	*	X08557	55689	183415606	183530413	114808	+	0	overlapStart	0	YEATS2
chr3	183602572	183602729	158	*	X08558	55486	183547173	183602693	55521	-	0	overlapStart	0	PARL
chr3	183602810	183602852	43	*	X08559	55486	183547173	183602693	55521	-	116	upstream	116	PARL
chr3	183735431	183735694	264	*	X08560	10057	183637724	183735727	98004	-	0	inside	32	ABCC5
chr3	183735874	183735966	93	*	X08561	10057	183637724	183735727	98004	-	146	upstream	146	ABCC5
chr3	183852955	183853216	262	*	X08562	8893	183852810	183863099	10290	+	0	inside	144	EIF2B5
chr3	183892427	183892798	372	*	X08563	1173	183892634	183901879	9246	+	0	overlapStart	0	AP2M1
chr3	183903490	183904038	549	*	X08564	55324	183903863	183911795	7933	+	0	overlapStart	0	ABCF3
chr3	183967263	183967645	383	*	X08566	10195	183960117	183967313	7197	-	0	overlapStart	0	ALG3
chr3	183967263	183967645	383	*	X08566	9718	183967445	184010819	43375	+	0	overlapStart	0	ECE2
chr3	183968096	183968289	194	*	X08567	10195	183960117	183967313	7197	-	782	upstream	782	ALG3
chr3	183979461	183979661	201	*	X08568	94032	183977003	183979251	2249	-	209	upstream	209	CAMK2N2
chr3	184016669	184016859	191	*	X08569	5708	184017022	184026840	9819	+	162	upstream	162	PSMD2
chr3	184016937	184017136	200	*	X08570	5708	184017022	184026840	9819	+	0	overlapStart	0	PSMD2
chr3	184079323	184079813	491	*	X08573	1181	184063973	184079439	15467	-	0	overlapStart	0	CLCN2
chr3	184079323	184079813	491	*	X08573	5437	184081194	184086363	5170	+	1380	upstream	1380	POLR2H
chr3	184080544	184081397	854	*	X08574	1181	184063973	184079439	15467	-	1104	upstream	1104	CLCN2
chr3	184080544	184081397	854	*	X08574	5437	184081194	184086363	5170	+	0	overlapStart	0	POLR2H
chr3	184279558	184279868	311	*	X08576	2049	184279587	184300196	20610	+	0	overlapStart	0	EPHB3
chr3	184429751	184429992	242	*	X08580	64110	184428155	184429836	1682	-	0	overlapStart	0	MAGEF1
chr3	184529926	184530102	177	*	X08581	23355	184529931	184770402	240472	+	0	overlapStart	0	VPS8
chr3	184971744	184971824	81	*	X08582	1962	184908412	184971886	63475	-	0	inside	61	EHHADH
chr3	184971934	184971990	57	*	X08583	1962	184908412	184971886	63475	-	47	upstream	47	EHHADH
chr3	185000547	185000893	347	*	X08584	9175	185000729	185206882	206154	+	0	overlapStart	0	MAP3K13
chr3	185216639	185217053	415	*	X08585	90407	185207389	185216845	9457	-	0	overlapStart	0	TMEM41A
chr3	185655714	185656062	349	*	X08588	6434	185632358	185655924	23567	-	0	overlapStart	0	TRA2B
chr3	185826722	185826852	131	*	X08589	2119	185764106	185826901	62796	-	0	inside	48	ETV5
chr3	186288073	186288182	110	*	X08591	51726	186287952	186303589	15638	+	0	inside	120	DNAJB11
chr3	186288073	186288182	110	*	X08591	55171	186263856	186288332	24477	-	0	inside	149	TBCCD1
chr3	186288335	186288727	393	*	X08592	55171	186263856	186288332	24477	-	2	upstream	2	TBCCD1
chr3	186857228	186857660	433	*	X08594	116832	186838741	186857263	18523	-	0	overlapStart	0	RPL39L
chr3	187871487	187871964	478	*	X08595	339929	187868994	187871876	2883	-	0	overlapStart	0	LPP-AS2
chr3	187871487	187871964	478	*	X08595	4026	187871663	188608460	736798	+	0	overlapStart	0	LPP
chr3	188665257	188665992	736	*	X08596	285386	188665003	189041271	376269	+	0	inside	253	TPRG1
chr3	190231340	190231696	357	*	X08604	3556	190231840	190374986	143147	+	143	upstream	143	IL1RAP
chr3	190231851	190231979	129	*	X08605	3556	190231840	190374986	143147	+	0	inside	10	IL1RAP
chr3	193310697	193311150	454	*	X08606	4976	193310933	193415600	104668	+	0	overlapStart	0	OPA1
chr3	193720852	193721779	928	*	X08612	647323	193675161	193721448	46288	-	0	overlapStart	0	LINC02026
chr3	193852263	193852536	274	*	X08616	3280	193853931	193856401	2471	+	1394	upstream	1394	HES1
chr3	193853022	193853078	57	*	X08617	3280	193853931	193856401	2471	+	852	upstream	852	HES1
chr3	193853944	193854015	72	*	X08618	3280	193853931	193856401	2471	+	0	inside	12	HES1
chr3	194207494	194207814	321	*	X08624	401106	194207869	194239008	31140	+	54	upstream	54	LINC00884
chr3	194207862	194207953	92	*	X08625	401106	194207869	194239008	31140	+	0	overlapStart	0	LINC00884
chr3	194354218	194354584	367	*	X08626	93109	194308402	194354418	46017	-	0	overlapStart	0	TMEM44
chr3	194991657	194992261	605	*	X08634	152002	194789013	194991895	202883	-	0	overlapStart	0	XXYLT1
chr3	195163503	195163808	306	*	X08635	23527	194995465	195163817	168353	-	0	inside	8	ACAP2
chr3	195164094	195164143	50	*	X08636	23527	194995465	195163817	168353	-	276	upstream	276	ACAP2
chr3	195270011	195270389	379	*	X08637	5504	195241221	195270224	29004	-	0	overlapStart	0	PPP1R2
chr3	195638703	195639063	361	*	X08641	10188	195590236	195638816	48581	-	0	overlapStart	0	TNK2
chr3	195717218	195717330	113	*	X08643	255812	195686792	195717150	30359	-	67	upstream	67	SDHAP1
chr3	195808700	195809242	543	*	X08644	7037	195776155	195809032	32878	-	0	overlapStart	0	TFRC
chr3	195869260	195869525	266	*	X08647	401109	195869507	195887761	18255	+	0	overlapStart	0	LINC00885
chr3	196014173	196014855	683	*	X08650	5130	195965253	196014584	49332	-	0	overlapStart	0	PCYT1A
chr3	196044599	196045384	786	*	X08651	255758	196018090	196045165	27076	-	0	overlapStart	0	TCTEX1D2
chr3	196065335	196065652	318	*	X08652	100534611	196042956	196065291	22336	-	43	upstream	43	TM4SF19-TCTEX1D2
chr3	196065335	196065652	318	*	X08652	116211	196050417	196065291	14875	-	43	upstream	43	TM4SF19
chr3	196159263	196159532	270	*	X08653	26043	196080369	196159345	78977	-	0	overlapStart	0	UBXN7
chr3	196230422	196230923	502	*	X08654	165918	196195657	196230639	34983	-	0	overlapStart	0	RNF168
chr3	196295257	196295783	527	*	X08655	200933	196295725	196315930	20206	+	0	overlapStart	0	FBXO45
chr3	196295257	196295783	527	*	X08655	348793	196281059	196295413	14355	-	0	overlapStart	0	WDR53
chr3	196439100	196439404	305	*	X08657	54965	196439245	196462876	23632	+	0	overlapStart	0	PIGX
chr3	196439100	196439404	305	*	X08657	84984	196433148	196439123	5976	-	0	overlapStart	0	CEP19
chr3	196466515	196466906	392	*	X08658	5062	196466728	196559518	92791	+	0	overlapStart	0	PAK2
chr3	196594562	196595000	439	*	X08659	205564	196594727	196661584	66858	+	0	overlapStart	0	SENP5
chr3	196669076	196669866	791	*	X08660	152217	196669494	196670884	1391	+	0	overlapStart	0	NCBP2AS2
chr3	196669076	196669866	791	*	X08660	22916	196662273	196669464	7192	-	0	overlapStart	0	NCBP2
chr3	196729679	196730335	657	*	X08661	100507057	196729777	196731615	1839	+	0	overlapStart	0	MELTF-AS1
chr3	196758324	196758402	79	*	X08662	4241	196728612	196756687	28076	-	1636	upstream	1636	MELTF
chr3	196758610	196758830	221	*	X08663	4241	196728612	196756687	28076	-	1922	upstream	1922	MELTF
chr3	197024687	197025665	979	*	X08664	100507086	197025118	197030621	5504	+	0	overlapStart	0	DLG1-AS1
chr3	197354652	197354748	97	*	X08670	220729	197319986	197354752	34767	-	0	inside	3	LOC220729
chr3	197354804	197355082	279	*	X08671	220729	197319986	197354752	34767	-	51	upstream	51	LOC220729
chr3	197476390	197476879	490	*	X08674	84248	197476424	197511317	34894	+	0	overlapStart	0	FYTTD1
chr3	197476390	197476879	490	*	X08674	9711	197398259	197476568	78310	-	0	overlapStart	0	RUBCN
chr3	197686804	197687269	466	*	X08675	84223	197615946	197686886	70941	-	0	overlapStart	0	IQCG
chr3	197686804	197687269	466	*	X08675	89782	197687071	197770591	83521	+	0	overlapStart	0	LMLN
chr2	264520	264614	95	*	X08676	26751	218136	264810	46675	-	0	inside	195	SH3YL1
chr2	264520	264614	95	*	X08676	52	264869	278282	13414	+	254	upstream	254	ACP1
chr2	264843	265103	261	*	X08677	26751	218136	264810	46675	-	32	upstream	32	SH3YL1
chr2	264843	265103	261	*	X08677	52	264869	278282	13414	+	0	overlapStart	0	ACP1
chr2	677023	677650	628	*	X08679	129787	667973	677439	9467	-	0	overlapStart	0	TMEM18
chr2	3381544	3381948	405	*	X08681	51112	3383446	3488857	105412	+	1497	upstream	1497	TRAPPC12
chr2	3381544	3381948	405	*	X08681	7260	3192741	3381653	188913	-	0	overlapStart	0	EIPR1
chr2	3522687	3523202	516	*	X08682	55256	3501690	3523350	21661	-	0	inside	147	ADI1
chr2	3605753	3606343	591	*	X08683	100506054	3605976	3609340	3365	+	0	overlapStart	0	RNASEH1-AS1
chr2	3605753	3606343	591	*	X08683	246243	3592691	3605940	13250	-	0	overlapStart	0	RNASEH1
chr2	8977634	8977787	154	*	X08686	57498	8865690	8977755	112066	-	0	overlapStart	0	KIDINS220
chr2	9144138	9144388	251	*	X08687	129642	8996701	9143876	147176	-	261	upstream	261	MBOAT2
chr2	9346561	9346771	211	*	X08691	8853	9346894	9545812	198919	+	122	upstream	122	ASAP2
chr2	9563292	9563823	532	*	X08694	51692	9563666	9613239	49574	+	0	overlapStart	0	CPSF3
chr2	9563292	9563823	532	*	X08694	9270	9545815	9563643	17829	-	0	overlapStart	0	ITGB1BP1
chr2	9695598	9696453	856	*	X08695	6868	9629411	9695917	66507	-	0	overlapStart	0	ADAM17
chr2	9771072	9771303	232	*	X08696	10971	9724106	9771106	47001	-	0	overlapStart	0	YWHAQ
chr2	9771430	9771536	107	*	X08697	10971	9724106	9771106	47001	-	323	upstream	323	YWHAQ
chr2	9983362	9984046	685	*	X08703	9014	9983571	10074545	90975	+	0	overlapStart	0	TAF1B
chr2	10091366	10091583	218	*	X08704	29841	10091792	10142412	50621	+	208	upstream	208	GRHL1
chr2	10091725	10092057	333	*	X08705	29841	10091792	10142412	50621	+	0	overlapStart	0	GRHL1
chr2	10183707	10183739	33	*	X08706	8462	10183682	10194963	11282	+	0	inside	24	KLF11
chr2	10260294	10260894	601	*	X08708	6241	10262695	10271546	8852	+	1800	upstream	1800	RRM2
chr2	10262626	10263016	391	*	X08709	6241	10262695	10271546	8852	+	0	overlapStart	0	RRM2
chr2	10442654	10442941	288	*	X08710	3241	10443030	10567743	124714	+	88	upstream	88	HPCAL1
chr2	10442982	10443188	207	*	X08711	3241	10443030	10567743	124714	+	0	overlapStart	0	HPCAL1
chr2	10588229	10588581	353	*	X08713	100302743	10586840	10586975	136	-	1253	upstream	1253	SNORA80B
chr2	10588229	10588581	353	*	X08713	4953	10580508	10588453	7946	-	0	overlapStart	0	ODC1
chr2	10588808	10588951	144	*	X08714	100302743	10586840	10586975	136	-	1832	upstream	1832	SNORA80B
chr2	10588808	10588951	144	*	X08714	4953	10580508	10588453	7946	-	354	upstream	354	ODC1
chr2	11295073	11295201	129	*	X08717	130814	11295540	11318998	23459	+	338	upstream	338	SLC66A3
chr2	11295501	11295889	389	*	X08718	130814	11295540	11318998	23459	+	0	overlapStart	0	SLC66A3
chr2	11484714	11485043	330	*	X08719	9475	11321778	11484711	162934	-	2	upstream	2	ROCK2
chr2	14772619	14772691	73	*	X08726	151354	14772810	14780168	7359	+	118	upstream	118	LRATD1
chr2	14772838	14772857	20	*	X08727	151354	14772810	14780168	7359	+	0	inside	27	LRATD1
chr2	17935007	17935482	476	*	X08728	348654	17935177	17966632	31456	+	0	overlapStart	0	GEN1
chr2	19547713	19548015	303	*	X08729	100616307	19548190	19548266	77	+	174	upstream	174	MIR4757
chr2	20101295	20101585	291	*	X08730	130502	20096514	20101744	5231	-	0	inside	158	TTC32
chr2	20251534	20251967	434	*	X08732	9741	20232411	20251789	19379	-	0	overlapStart	0	LAPTM4A
chr2	20550441	20550964	524	*	X08741	23369	20448453	20550463	102011	-	0	overlapStart	0	PUM2
chr2	20646601	20646708	108	*	X08742	388	20646835	20649201	2367	+	126	upstream	126	RHOB
chr2	20850641	20850890	250	*	X08744	64342	20817564	20850864	33301	-	0	overlapStart	0	HS1BP3
chr2	20850952	20851177	226	*	X08745	64342	20817564	20850864	33301	-	87	upstream	87	HS1BP3
chr2	24149712	24150349	638	*	X08746	165324	24150155	24223693	73539	+	0	overlapStart	0	UBXN2A
chr2	24149712	24150349	638	*	X08746	54454	23971534	24149936	178403	-	0	overlapStart	0	ATAD2B
chr2	24299100	24299463	364	*	X08747	375190	24299728	24397519	97792	+	264	upstream	264	FAM228B
chr2	24299100	24299463	364	*	X08747	51639	24290454	24299314	8861	-	0	overlapStart	0	SF3B6
chr2	24299793	24300179	387	*	X08748	375190	24299728	24397519	97792	+	0	inside	64	FAM228B
chr2	24299793	24300179	387	*	X08748	51639	24290454	24299314	8861	-	478	upstream	478	SF3B6
chr2	25015741	25016453	713	*	X08750	391356	25013136	25016251	3116	-	0	overlapStart	0	PTRHD1
chr2	25015741	25016453	713	*	X08750	79172	25016175	25045245	29071	+	0	overlapStart	0	CENPO
chr2	25194404	25195175	772	*	X08751	51277	25166505	25194963	28459	-	0	overlapStart	0	DNAJC27
chr2	25194404	25195175	772	*	X08751	729723	25194981	25262563	67583	+	0	overlapStart	0	DNAJC27-AS1
chr2	25265042	25265256	215	*	X08752	22979	25264973	25382004	117032	+	0	inside	68	EFR3B
chr2	25264736	25264843	108	*	X08753	22979	25264973	25382004	117032	+	129	upstream	129	EFR3B
chr2	25896322	25896444	123	*	X08755	1838	25600067	25896516	296450	-	0	inside	71	DTNB
chr2	25896635	25896946	312	*	X08756	1838	25600067	25896516	296450	-	118	upstream	118	DTNB
chr2	26101275	26101649	375	*	X08757	55252	25962253	26101312	139060	-	0	overlapStart	0	ASXL2
chr2	26256413	26256645	233	*	X08761	10890	26256729	26360323	103595	+	83	upstream	83	RAB10
chr2	26257011	26257278	268	*	X08762	10890	26256729	26360323	103595	+	0	inside	281	RAB10
chr2	26467404	26467856	453	*	X08763	3030	26413504	26467594	54091	-	0	overlapStart	0	HADHA
chr2	26467404	26467856	453	*	X08763	3032	26467616	26513333	45718	+	0	overlapStart	0	HADHB
chr2	26568564	26569057	494	*	X08764	85465	26568954	26618759	49806	+	0	overlapStart	0	SELENOI
chr2	27008610	27008708	99	*	X08767	1058	27008882	27023934	15053	+	173	upstream	173	CENPA
chr2	27008855	27009028	174	*	X08768	1058	27008882	27023934	15053	+	0	overlapStart	0	CENPA
chr2	27255740	27255902	163	*	X08769	54867	27255774	27264565	8792	+	0	overlapStart	0	TMEM214
chr2	27274339	27274590	252	*	X08770	60509	27274491	27293490	19000	+	0	overlapStart	0	AGBL5
chr2	27294362	27294603	242	*	X08771	100128731	27293342	27294567	1226	-	0	overlapStart	0	OST4
chr2	27309375	27309457	83	*	X08773	3795	27309611	27323619	14009	+	153	upstream	153	KHK
chr2	27357364	27357554	191	*	X08774	10113	27353625	27357542	3918	-	0	overlapStart	0	PREB
chr2	27434571	27434651	81	*	X08775	51374	27434899	27440046	5148	+	247	upstream	247	ATRAID
